Shopify SKU/Variant SKU,Shopify Product ID,Product Type,Supplier Type,Supplier Name,Supplier Sub Brands,Variant Size,Variant Color,Supplier Product Name,Keepers Collective Product Name,Supplier SKU,One Time Set Up Fee,Quote Number,Keepers Collective Product Shot Link,Inventory on Hand,Enforced Multiple Quantity,Base Lead Time,Start Production,End Production,Additional Lead Time Notes,Different cost based on quantity?,Ship to (Eggers or Customer),Proof Number,Supplier Proof Link,Logo Name,Logo Color,Logo Size,Decoration Location,Decoration Type,Artwork/Logo Vector URL,Supplier Decorated or Blank Product,Minimum Order Quantity,Maximum Order Quantity,Price Level/Volume Quantity_1,Wholesale Cost Per Item_1,Sale Price Per Volume_1,Price Level/Volume Quantity_2,Wholesale Cost Per Item_2,Sale Price Per Volume_2,Price Level/Volume Quantity_3,Wholesale Cost Per Item_3,Sale Price Per Volume_3,Price Level/Volume Quantity_4,Wholesale Cost Per Item_4,Sale Price Per Volume_4,Price Level/Volume Quantity_5,Wholesale Cost Per Item_5,Sale Price Per Volume_5,,
J-01-0-3_506-BG701-Black-0-3-STD-BP,4573118169146,Single Supplier,Supplier,Spector & Co,Ashbury,5L,Black,Call of the Wild Water Resistant 5L Drybag,Call of the Wild Water Resistant 5L Drybag | J.P. Morgan,BG701,$60.00,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-01-0-3_506-BG701-Black-0-3-STD-BP.jpg?v=1603904534,,,5-10  Business Days,5 Business Days ,10 Business Days ,,No,Customer,,,J.P. Morgan,See Proof,See Proof,See Proof,Brand Patch ,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_WHITE.pdf?v=1608221527,Spector & Co,30,1000,30,12.30,17.57,250,12.30,16.85,500,12.30,16.40,1000,12.30,15.38,,,,,
C-01-0-3_506-BG701-Black-0-3-STD-BP,4467305775162,Single Supplier,Supplier,Spector & Co,Ashbury,5L,Black,Call of the Wild Water Resistant 5L Drybag,Call of the Wild Water Resistant 5L Drybag | Chase,BG701,$60.00,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-01-0-3_506-BG701-Black-0-3-STD-BP.jpg?v=1603904516,,,5-10  Business Days,5 Business Days ,10 Business Days ,,No,Customer,,,Chase Octagon,See Proof,See Proof,See Proof,Brand Patch ,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,Spector & Co,30,1000,30,12.30,17.57,250,12.30,16.85,500,12.30,16.40,1000,12.30,15.38,,,,,
J-01-0-3_506-BG202-Black-0-3-STD-W,4573112959034,Single Supplier,Supplier,Spector & Co,Ashbury,,Black,Make It Pop Packable Duffle ,Packable Duffel | J.P. Morgan,BG202,$60.00,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-01-0-3_506-BG202-Black-0-3-STD-W.jpg?v=1603905076,,,5-10  Business Days,5 Business Days ,10 Business Days ,,No,Customer,,,J.P. Morgan,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_WHITE.pdf?v=1608221527,Spector & Co,65,1000,65,6.75,10.07,95,6.75,9.64,250,6.75,9.25,1000,6.75,9.00,,,,,
C-01-0-3_506-BG202-Black-0-3-STD-W,4467017154618,Single Supplier,Supplier,Spector & Co,Ashbury,,Black,Make It Pop Packable Duffle ,Packable Duffel | Chase ,BG202,$60.00,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-01-0-3_506-BG202-Black-0-3-STD-W.jpg?v=1603905088,,,5-10  Business Days,5 Business Days ,10 Business Days ,,No,Customer,,,Chase Octagon,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,Spector & Co,65,1000,65,6.75,10.07,95,6.75,9.64,250,6.75,9.25,1000,6.75,9.00,,,,,
J-01-0-3_506-BG102-0-0-3-STD-BP,4573101523002,Single Supplier,Supplier,Spector & Co,Ashbury,,Grey,Business Smart Dual-Pocket Backpack,Business Smart Dual-Pocket Backpack | J.P. Morgan,BG102,$60.00,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-01-0-3_506-BG102-0-0-3-STD-BP.jpg?v=1603903761,,,5-10  Business Days,5 Business Days ,10 Business Days ,,No,Customer,,,J.P. Morgan,See Proof,See Proof,See Proof,Brand Patch,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_WHITE.pdf?v=1608221527,Blank Product (no JPMC logo) ,45,500,45,12.39,17.70,250,12.39,16.97,500,12.39,16.52,,,,,,,,
C-01-0-3_506-BG102-0-0-3-STD-BP,4467066110010,Single Supplier,Supplier,Spector & Co,Ashbury,,Grey,Business Smart Dual-Pocket Backpack,Business Smart Dual-Pocket Backpack | Chase,BG102,$60.00,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-01-0-3_506-BG102-0-0-3-STD-BP.jpg?v=1603903457,,,5-10  Business Days,5 Business Days ,10 Business Days ,,No,Customer,,,Chase Octagon,See Proof,See Proof,See Proof,Brand Patch,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,The Allen Company,45,500,45,12.39,17.70,250,12.39,16.97,500,12.39,16.52,,,,,,,,
J-01-0-3_506-BG106-0-0-3-STD -BP,4573098868794,Single Supplier,Supplier,Spector & Co,Ashbury,,Grey,Nomad Must Haves Classic Backpack,Nomad Must Haves Classic Backpack | J.P. Morgan,BG106,$60.00,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-01-0-3_506-BG106-0-0-3-STD-BP.jpg?v=1602726058,,,5-10  Business Days,5 Business Days ,10 Business Days ,,No,Customer,,,J.P. Morgan,See Proof,See Proof,See Proof,Brand Patch,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_WHITE.pdf?v=1608221527,SOMA Bottles,22,250,22,22.50,32.14,100,22.50,30.82,250,22.50,30.00,,,,,,,,
C-01-0-3_506-BG106-0-0-3-STD -BP,4467098615866,Single Supplier,Supplier,Spector & Co,Ashbury,,Grey,Nomad Must Haves Classic Backpack,Nomad Must Haves Classic Backpack | Chase,BG106,$60.00,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-01-0-3_506-BG106-0-0-3-STD-BP.jpg?v=1603904650,,,5-10  Business Days,5 Business Days ,10 Business Days ,,No,Customer,,,Chase Octagon,See Proof,See Proof,See Proof,Brand Patch,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,SOMA Bottles,22,250,22,22.50,32.14,100,22.50,30.82,250,22.50,30.00,,,,,,,,
J-08-0-4_510-100713-291-Amber-0-4-STD-BLK,4573094117434,Single Supplier,Supplier,Gemline,Modern Sprout,,Amber,Modern Sprout Glow & Grow Live Well Gift Set,Glow & Grow Live Well Gift Set | J.P. Morgan,100713-291,$52.00,GCOP74557,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-08-0-4_510-100713-291-Amber-0-4-STD-BLK.png?v=1602725070,1000,,7-10 Business Days ,7 Business Days,10 Business Days,,Yes,Customer,,,J.P. Morgan,Black ,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_BLACK.pdf?v=1608221527,Gemline,6,240,6,25.99,38.79,25,25.99,37.13,50,25.99,35.60,240,25.99,34.65,,,,,
C-08-0-4_510-100713-291-Amber-0-4-STD-BLK,4539050459194,Single Supplier,Supplier,Gemline,Modern Sprout,,Amber,Modern Sprout Glow & Grow Live Well Gift Set,Glow & Grow Live Well Gift Set | Chase,100713-291,$52.00,GCOP74557,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-08-0-4_510-100713-291-Amber-0-4-STD-BLK.png?v=1602725008,1000,,7-10 Business Days ,7 Business Days,10 Business Days,,Yes,Customer,,,Chase Octagon,Black ,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_BLACK.pdf?v=1608221527,Gemline,6,240,6,25.99,38.79,25,25.99,37.13,50,25.99,35.60,240,25.99,34.65,,,,,
J-06-0-140-Pocket_Notebook-Black-Blank-140-STD-BLK,4573022847034,Single Supplier,Supplier,Scoutbooks,Scoutbooks,"3.5"" x 5""",,Custom Pocket Scout Books,Pocket Notebook | J.P. Morgan,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-06-0-140-Pocket_Notebook-Black-Blank-140-STD-BLK.jpg?v=1611355124,,,4 Weeks,21 Days,28 Days,,Yes,Customer,,,J.P. Morgan,Black ,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_BLACK.pdf?v=1608221527,Scoutbooks,250,500,250,2.20,3.38,500,1.54,2.26,,,,,,,,,,,
J-06-0-140-Pocket_Notebook-Black-Lined-140-STD-BLK,4573022847034,Single Supplier,Supplier,Scoutbooks,Scoutbooks,"3.5"" x 5""",,Custom Pocket Scout Books,Pocket Notebook | J.P. Morgan,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-06-0-140-Pocket_Notebook-Black-Blank-140-STD-BLK.jpg?v=1611355124,,,4 Weeks,21 Days,28 Days,,Yes,Customer,,,J.P. Morgan,Black ,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_BLACK.pdf?v=1608221527,Scoutbooks,250,500,250,2.20,3.38,500,1.54,2.26,,,,,,,,,,,
J-06-0-140-Pocket_Notebook-Black-Dotted-140-STD-BLK,4573022847034,Single Supplier,Supplier,Scoutbooks,Scoutbooks,"3.5"" x 5""",,Custom Pocket Scout Books,Pocket Notebook | J.P. Morgan,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-06-0-140-Pocket_Notebook-Black-Blank-140-STD-BLK.jpg?v=1611355124,,,4 Weeks,21 Days,28 Days,,Yes,Customer,,,J.P. Morgan,Black ,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_BLACK.pdf?v=1608221527,Scoutbooks,250,500,250,2.20,3.38,500,1.54,2.26,,,,,,,,,,,
C-06-0-140-Pocket_Notebook-Black-Blank-140-STD-BLK,4480224362554,Single Supplier,Supplier,Scoutbooks,Scoutbooks,"3.5"" x 5""",,Custom Pocket Scout Books,Pocket Notebook | Chase,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-06-0-140-Pocket_Notebook-Blank-140-STD-BLK.jpg?v=1611354818,,,4 Weeks,21 Days,28 Days,,Yes,Customer,,,Chase Octagon,Black ,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_BLACK.pdf?v=1608221527,Scoutbooks,250,500,250,2.20,3.38,500,1.54,2.26,,,,,,,,,,,
 C-06-0-140-Pocket_Notebook-Black-Lined-140-STD-BLK,4480224362554,Single Supplier,Supplier,Scoutbooks,Scoutbooks,"3.5"" x 5""",,Custom Pocket Scout Books,Pocket Notebook | Chase,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-06-0-140-Pocket_Notebook-Blank-140-STD-BLK.jpg?v=1611354818,,,4 Weeks,21 Days,28 Days,,Yes,Customer,,,Chase Octagon,Black ,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_BLACK.pdf?v=1608221527,Scoutbooks,250,500,250,2.20,3.38,500,1.54,2.26,,,,,,,,,,,
 C-06-0-140-Pocket_Notebook-Black-Dotted-140-STD-BLK,4480224362554,Single Supplier,Supplier,Scoutbooks,Scoutbooks,"3.5"" x 5""",,Custom Pocket Scout Books,Pocket Notebook | Chase,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-06-0-140-Pocket_Notebook-Blank-140-STD-BLK.jpg?v=1611354818,,,4 Weeks,21 Days,28 Days,,Yes,Customer,,,Chase Octagon,Black ,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_BLACK.pdf?v=1608221527,Scoutbooks,250,500,250,2.20,3.38,500,1.54,2.26,,,,,,,,,,,
J-08-0-4_510-100714-328-0-0-4-STD-BLK,4573020586042,Single Supplier,Supplier,Gemline,Modern Sprout,,,Modern Sprout One For One Tree Kits ,One For One Tree Kits | J.P. Morgan,100714-328,$52.00,GCOP74557,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-08-0-4_510-100714-328-0-0-4-STD-BLK.png?v=1602709611,1000,,7-10 Business Days ,7 Business Days,10 Business Days,,Yes,Customer,,,J.P. Morgan,Black ,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_BLACK.pdf?v=1608221527,Gemline,15,300,15,9.74,14.54,50,9.74,13.91,100,9.74,13.34,300,9.74,12.99,,,,,
C-08-0-4_510-100714-328-0-0-4-STD-BLK,4539047444538,Single Supplier,Supplier,Gemline,Modern Sprout,,,Modern Sprout One For One Tree Kits ,One For One Tree Kits | Chase,100714-328,$52.00,GCOP74557,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-08-0-4_510-100714-328-0-0-4-STD-BLK.jpg?v=1602724238,1000,,7-10 Business Days ,7 Business Days,10 Business Days,,Yes,Customer,,,Chase Octagon,Black ,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_BLACK.pdf?v=1608221527,Gemline,15,300,15,9.74,14.54,50,9.74,13.91,100,9.74,13.34,300,9.74,12.99,,,,,
J-06-0-140-Mega_Notebook-Black-Blank-140-STD-BLK,4573018226746,Single Supplier,Supplier,Scoutbooks,Scoutbooks,"5"" x 7""",,Custom Mega Scout Books,Mega Notebook | J.P. Morgan,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-06-0-140-Mega_Notebook-Blank-140-STD-BLK.jpg?v=1611354928,,,4 Weeks,21 Days,28 Days,,Yes,Customer,,,J.P. Morgan,Black ,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_BLACK.pdf?v=1608221527,Scoutbooks,250,500,250,4.02,6.18,500,2.89,4.25,,,,,,,,,,,
 J-06-0-140-Mega_Notebook-Black-Lined-140-STD-BLK,4573018226746,Single Supplier,Supplier,Scoutbooks,Scoutbooks,"5"" x 7""",,Custom Mega Scout Books,Mega Notebook | J.P. Morgan,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-06-0-140-Mega_Notebook-Blank-140-STD-BLK.jpg?v=1611354928,,,4 Weeks,21 Days,28 Days,,Yes,Customer,,,J.P. Morgan,Black ,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_BLACK.pdf?v=1608221527,Scoutbooks,250,500,250,4.02,6.18,500,2.89,4.25,,,,,,,,,,,
 J-06-0-140-Mega_Notebook-Black-Dotted-140-STD-BLK,4573018226746,Single Supplier,Supplier,Scoutbooks,Scoutbooks,"5"" x 7""",,Custom Mega Scout Books,Mega Notebook | J.P. Morgan,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-06-0-140-Mega_Notebook-Blank-140-STD-BLK.jpg?v=1611354928,,,4 Weeks,21 Days,28 Days,,Yes,Customer,,,J.P. Morgan,Black ,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_BLACK.pdf?v=1608221527,Scoutbooks,250,500,250,4.02,6.18,500,2.89,4.25,,,,,,,,,,,
C-06-0-140-Mega_Notebook-Black-Blank-140-STD-BLK,4480263389242,Single Supplier,Supplier,Scoutbooks,Scoutbooks,"5"" x 7""",,Custom Mega Scout Books,Mega Notebook | Chase,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-06-0-140-Pocket_Notebook-Blank-140-STD-BLK.jpg?v=1611354818,,,4 Weeks,21 Days,28 Days,,Yes,Customer,,,Chase Octagon,Black ,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_BLACK.pdf?v=1608221527,Scoutbooks,250,500,250,4.02,6.18,500,2.89,4.25,,,,,,,,,,,
 C-06-0-140-Mega_Notebook-Black-Lined-140-STD-BLK,4480263389242,Single Supplier,Supplier,Scoutbooks,Scoutbooks,"5"" x 7""",,Custom Mega Scout Books,Mega Notebook | Chase,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-06-0-140-Pocket_Notebook-Blank-140-STD-BLK.jpg?v=1611354818,,,4 Weeks,21 Days,28 Days,,Yes,Customer,,,Chase Octagon,Black ,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_BLACK.pdf?v=1608221527,Scoutbooks,250,500,250,4.02,6.18,500,2.89,4.25,,,,,,,,,,,
 C-06-0-140-Mega_Notebook-Black-Dotted-140-STD-BLK,4480263389242,Single Supplier,Supplier,Scoutbooks,Scoutbooks,"5"" x 7""",,Custom Mega Scout Books,Mega Notebook | Chase,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-06-0-140-Pocket_Notebook-Blank-140-STD-BLK.jpg?v=1611354818,,,4 Weeks,21 Days,28 Days,,Yes,Customer,,,Chase Octagon,Black ,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_BLACK.pdf?v=1608221527,Scoutbooks,250,500,250,4.02,6.18,500,2.89,4.25,,,,,,,,,,,
J-06-0-3-EC127-0-0-3-STD-L,4573008232506,Single Supplier,Supplier,Spector & Co,Pens,,Silver,Mini Ballpoint Pen/Stylus,Asia Mini Ballpoint Pen/Stylus | J.P. Morgan,EC127,$42.00,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-06-0-3-EC127-0-0-3-STD-L.jpg?v=1602707163,,,7-10 Business Days,7 Business Days,10 Business Days ,,No,Customer,,,J.P. Morgan,See Proof,See Proof,See Proof,Laser Engraved,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_WHITE.pdf?v=1608221527,Spector & Co,125,2500,125,2.39,3.98,250,2.39,3.79,500,2.39,3.57,1000,2.39,3.41,2500,2.39,3.27,,
C-06-0-3-EC127-0-0-3-STD-L,4486690635834,Single Supplier,Supplier,Spector & Co,Pens,,Silver,Mini Ballpoint Pen/Stylus,Asia Mini Ballpoint Pen/Stylus | Chase,EC127,$42.00,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-06-0-3-EC127-0-0-3-STD-L.jpg?v=1602707093,,,7-10 Business Days,7 Business Days,10 Business Days ,,No,Customer,,,Chase Octagon,See Proof,See Proof,See Proof,Laser Engraved,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,Spector & Co,125,2500,125,2.39,3.98,250,2.39,3.79,500,2.39,3.57,1000,2.39,3.41,2500,2.39,3.27,,
J-06-0-3-EC130-0-0-3-STD-L,4573003579450,Single Supplier,Supplier,Spector & Co,Pens,,Natural,Belmond Bamboo Ballpoint Pen ,Belmond Bamboo Ballpoint Pen | J.P. Morgan,EC130,$42.00,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-06-0-3-EC130-0-0-3-STD-L.jpg?v=1602706438,,,7-10 Business Days,7 Business Days,10 Business Days ,,No,Customer,,,J.P. Morgan,See Proof,See Proof,See Proof,Laser Engraved,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_BLACK.pdf?v=1608221527,Spector & Co,50,1000,50,5.70,9.05,250,5.70,8.51,500,5.70,8.14,1000,5.70,7.81,,,,,
C-06-0-3-EC130-0-0-3-STD-L,4486656753722,Single Supplier,Supplier,Spector & Co,Pens,,Natural,Belmond Bamboo Ballpoint Pen ,Belmond Bamboo Ballpoint Pen | Chase,EC130,$42.00,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-06-0-3-EC130-0-0-3-STD-L.jpg?v=1602706343,,,7-10 Business Days,7 Business Days,10 Business Days ,,No,Customer,,,Chase Octagon,See Proof,See Proof,See Proof,Laser Engraved,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,Spector & Co,50,1000,50,5.70,9.05,250,5.70,8.51,500,5.70,8.14,1000,5.70,7.81,,,,,
J-01-0-132-Notabag_Tote_Backpack-Black-0-132-See_Proof-W,4572973826106,Single Supplier,Supplier,Notabag,Notabag,,Black,Reflective Notabag,Reflective Notabag Tote Backpack | J.P. Morgan,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-01-0-132-Reflective_Notabag_Tote_Backpack-Black-0-132-See_Proof-W.png?v=1602702177,,,30 Days,14 Days,30 Days,"2,000+ 50-70 Days",Yes,Customer,,,J.P. Morgan,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_WHITE.pdf?v=1608221527,Notabag,100,250,100,16.90,28.17,250,16.35,25.95,,,,,,,,,,,
 J-01-0-132-Notabag_Tote_Backpack-Navy Blue-0-132-See_Proof-W,4572973826106,Single Supplier,Supplier,Notabag,Notabag,,Navy Blue,Reflective Notabag,Reflective Notabag Tote Backpack | J.P. Morgan,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-01-0-132-Reflective_Notabag_Tote_Backpack-NavyBlue-0-132-See_Proof-W.png?v=1602702177,,,30 Days,14 Days,30 Days,"2,000+ 50-70 Days",Yes,Customer,,,J.P. Morgan,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_WHITE.pdf?v=1608221527,Notabag,100,250,100,16.90,28.17,250,16.35,25.95,,,,,,,,,,,
C-01-0-132-Reflective_Notabag_Tote_Backpack-Black-0-132-See_Proof-W,4572971728954,Single Supplier,Supplier,Notabag,Notabag,,Black,Reflective Notabag,Reflective Notabag Tote Backpack | Chase,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-01-0-132-Reflective_Notabag_Tote_Backpack-Black-0-132-See_Proof-W.png?v=1602702026,,,30 Days,14 Days,30 Days,"2,000+ 50-70 Days",Yes,Customer,,,Chase Octagon,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,Notabag,100,250,100,16.90,28.17,250,16.35,25.95,,,,,,,,,,,
 J-01-0-132-Reflective_Notabag_Tote_Backpack-Black-0-132-See_Proof-W,4572973826106,Single Supplier,Supplier,Notabag,Notabag,,Black,Reflective Notabag,Reflective Notabag Tote Backpack | J.P. Morgan,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-01-0-132-Reflective_Notabag_Tote_Backpack-Black-0-132-See_Proof-W.png?v=1602702177,,,30 Days,14 Days,30 Days,"2,000+ 50-70 Days",Yes,Customer,,,J.P. Morgan,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_WHITE.pdf?v=1608221527,Notabag,100,250,100,16.90,24.14,250,16.35,22.40,,,,,,,,,,,
 J-01-0-132-Reflective_Notabag_Tote_Backpack-Navy Blue-0-132-See_Proof-W,4572973826106,Single Supplier,Supplier,Notabag,Notabag,,Navy Blue,Reflective Notabag,Reflective Notabag Tote Backpack | J.P. Morgan,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-01-0-132-Reflective_Notabag_Tote_Backpack-NavyBlue-0-132-See_Proof-W.png?v=1602702177,,,30 Days,14 Days,30 Days,"2,000+ 50-70 Days",Yes,Customer,,,J.P. Morgan,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_WHITE.pdf?v=1608221527,Notabag,100,250,100,16.90,24.14,250,16.35,22.40,,,,,,,,,,,
 C-01-0-132-Reflective_Notabag_Tote_Backpack-Black-0-132-See_Proof-W,4572971728954,Single Supplier,Supplier,Notabag,Notabag,,Black,Reflective Notabag,Reflective Notabag Tote Backpack | Chase,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-01-0-132-Reflective_Notabag_Tote_Backpack-Black-0-132-See_Proof-W.png?v=1602702026,,,30 Days,14 Days,30 Days,"2,000+ 50-70 Days",Yes,Customer,,,Chase Octagon,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,Notabag,100,250,100,16.90,24.14,250,16.35,22.40,,,,,,,,,,,
 C-01-0-132-Reflective_Notabag_Tote_Backpack-Navy Blue-0-132-See_Proof-W,4572971728954,Single Supplier,Supplier,Notabag,Notabag,,Navy Blue,Reflective Notabag,Reflective Notabag Tote Backpack | Chase,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-01-0-132-Reflective_Notabag_Tote_Backpack-NavyBlue-0-132-See_Proof-W.png?v=1602702026,,,30 Days,14 Days,30 Days,"2,000+ 50-70 Days",Yes,Customer,,,Chase Octagon,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,Notabag,100,250,100,16.90,24.14,250,16.35,22.40,,,,,,,,,,,
J-06-0-3-EC131-0-0-3-STD-L,4572946923578,Single Supplier,Supplier,Spector & Co,Pens,,Natural,Ali Bamboo Ballpoint Pen,Ali Bamboo Ballpoint Pen | J.P. Morgan,EC131,$42.00,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-06-0-3-EC131-0-0-3-STD-L.jpg?v=1602698849,,,7-10 Business Days,7 Business Days,10 Business Days ,,No,Customer,,,J.P. Morgan,See Proof,See Proof,See Proof,Laser Engraved,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_WHITE.pdf?v=1608221527,Spector & Co,250,25000,250,1.37,2.28,500,1.37,2.17,1000,1.37,2.04,5000,1.37,1.96,25000,1.37,1.88,,
C-06-0-3-EC131-0-0-3-STD-L,4486660030522,Single Supplier,Supplier,Spector & Co,Pens,,Natural,Ali Bamboo Ballpoint Pen,Ali Bamboo Ballpoint Pen | Chase,EC131,$42.00,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-06-0-3-EC131-0-0-3-STD-L.jpg?v=1602698814,,,7-10 Business Days,7 Business Days,10 Business Days ,,No,Customer,,,Chase Octagon,See Proof,See Proof,See Proof,Laser Engraved,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,Spector & Co,250,25000,250,1.37,2.28,500,1.37,2.17,1000,1.37,2.04,5000,1.37,1.96,25000,1.37,1.88,,
J-01-0-3_506-BGR104-Black-0-3-STD-BP,4572937453626,Single Supplier,Supplier,Spector & Co,Ashbury,,Black,Renew Flip-Top Backpack,Renew Flip-Top Backpack | J.P. Morgan,BGR104,$60.00,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-01-0-3_506-BGR104-Black-0-3-STD-BP.jpg?v=1603905031,,,5-10  Business Days,5 Business Days ,10 Business Days ,,No,Customer,,,J.P. Morgan,See Proof,See Proof,See Proof,Brand Patch,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_WHITE.pdf?v=1608221527,Spector & Co,18,250,18,27.15,38.79,25,27.15,37.19,100,27.15,36.20,250,27.15,35.26,,,,,
