Shopify SKU,Shopify Product ID,Product Type,Supplier Name - Vendor 1,Vendor Sub Brand,Decorator Name - Vendor 2,Variant Size,Variant Color,Supplier Product Name,Keepers Collective Product Name,Supplier SKU,One Time Set Up Fee,Recurring Set Up Fee,Quote Number,Keepers Collective Product Shot Link,Inventory on Hand,Enforced Multiple Quantity,Base Lead Time,Start Production,End Production,Additional Lead Time Notes,Different cost based on quantity?,Ship to (AU or Customer),Proof Number,Straight Up/Keepers Collective Proof Link,Logo Name,Logo Color,Logo Size,Decoration Location,Decoration Type,Artwork/Vector Link,Supplier Decorated or Blank Product,Minimum Order Quantity,Maximum Order Quantity,Volume Quantity_1,Total Wholesale Cost Per Item_1,Decorator Cost Per Item_1,Supplier Cost Per Item_1,Sale Price Per Item_1,Volume Quantity_2,Total Wholesale Cost Per Item_2,Decorator Cost Per Item_2,Supplier Cost Per Item_2,Sale Price Per Item_2,Volume Quantity_3,Total Wholesale Cost Per Item_3,Decorator Cost Per Item_3,Supplier Cost Per Item_3,Sale Price Per Item_3,Volume Quantity_4,Total Wholesale Cost Per Item_4,Decorator Cost Per Item_4,Supplier Cost Per Item_4,Sale Price Per Item_4,Volume Quantity_5,Total Wholesale Cost Per Item_5,Decorator Cost Per Item_5,Supplier Cost Per Item_5,Sale Price Per Item_5
J-01-0-30_536-EC8000-Black-0-E-STD-WE,4569422757946,Supplier/Decorator,Alphabroder ,Econscious,Art Unlimited,,Black,Econscious Organic Cotton Twill Everyday Tote,Organic Cotton Twill Everyday Tote | J.P. Morgan,EC8000,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-01-0-30_536-EC8000-Black-0-E-STD-WBE.jpg?v=1602212019,,,7-10 Business Days,7 Business Days ,10 Business Days ,,,AU,,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPM_Black_Organic_Cotton_Twill_Everyday_Tote_C210010_White.jpg?v=1610570313,J.P. Morgan,White,See Proof,See Proof,Embroidery,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_WHITE.pdf?v=1608221527,Supplier Decorated,6,200,6,6.85,1.50,5.35,11.95,24,6.85,1.50,5.35,11.38,48,6.85,1.50,5.35,10.70,100,6.85,1.50,5.35,10.24,200,6.85,1.50,5.35,9.82
 J-01-0-30_536-EC8000-Oyster-0-E-STD-BLKE,4569422757946,Supplier/Decorator,Alphabroder ,Econscious,Art Unlimited,,Oyster,Econscious Organic Cotton Twill Everyday Tote,Organic Cotton Twill Everyday Tote | J.P. Morgan,EC8000,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-01-0-30_536-EC8000-Oyster-0-E-STD-WE.jpg?v=1602212019,,,7-10 Business Days,7 Business Days ,10 Business Days ,,,AU,,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPM_Natural_Organic_Cotton_Twill_Everyday_Tote_C210010_Black.jpg?v=1610570313,J.P. Morgan,Black,See Proof,See Proof,Embroidery,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_BLACK.pdf?v=1608221527,Supplier Decorated,6,200,6,6.85,1.50,5.35,11.95,24,6.85,1.50,5.35,11.38,48,6.85,1.50,5.35,10.70,100,6.85,1.50,5.35,10.24,200,6.85,1.50,5.35,9.82
C-01-0-30_536-EC8000-Black-0-E-STD-BE,4498215895098,Supplier/Decorator,Alphabroder ,Econscious,Art Unlimited,,Black,Econscious Organic Cotton Twill Everyday Tote,Organic Cotton Twill Everyday Tote | Chase,EC8000,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-01-0-30_536-EC8000-Black-0-E-STD-WBE.jpg?v=1602211894,,,7-10 Business Days,7 Business Days ,10 Business Days ,,,AU,,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/Chase_Black_Organic_Cotton_Twill_Everyday_Tote_C21009_PMS300C.jpg?v=1610570328,Octagon,PMS 300,See Proof,See Proof ,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_OCTAGON_BLUE.pdf?v=1608223848,Supplier Decorated,6,200,6,6.85,1.50,5.35,11.95,24,6.85,1.50,5.35,11.38,48,6.85,1.50,5.35,10.70,100,6.85,1.50,5.35,10.24,200,6.85,1.50,5.35,9.82
 C-01-0-30_536-EC8000-Oyster-0-E-STD-BE,4498215895098,Supplier/Decorator,Alphabroder ,Econscious,Art Unlimited,,Oyster,Econscious Organic Cotton Twill Everyday Tote,Organic Cotton Twill Everyday Tote | Chase,EC8000,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-01-0-30_536-EC8000-Oyster-0-E-STD-WE.jpg?v=1602211895,,,7-10 Business Days,7 Business Days ,10 Business Days ,,,AU,,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/Chase_Natural_Organic_Cotton_Twill_Everyday_Tote_C21009_PMS300C.jpg?v=1610570328,Octagon,PMS 300,See Proof,See Proof ,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_OCTAGON_BLUE.pdf?v=1608223848,Supplier Decorated,6,200,6,6.85,1.50,5.35,11.95,24,6.85,1.50,5.35,11.38,48,6.85,1.50,5.35,10.70,100,6.85,1.50,5.35,10.24,200,6.85,1.50,5.35,9.82
J-01-0-2_501-9004-03-0-0-E-STD-WE,4584181432378,Supplier/Decorator,PCNA - Leeds,Alternative Apparel,Art Unlimited,,Charcoal,Alternative Premium Cotton Weekender,Premium Cotton Weekender Tote | J.P. Morgan,9004-03,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-01-0-2_501-9004-03-0-0-E-STD-WE.jpg?v=1603906839,,,7-10 Business Days,7 Business Days ,10 Business Days ,,,AU,,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPM_Premium_Weekender_Tote_C210010_White.jpg?v=1611008508,J.P. Morgan,White,See Proof,See Proof,Embroidery,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_WHITE.pdf?v=1608221527,Supplier Decorated,6,100,6,38.69,1.50,37.19,55.27,20,38.69,1.50,37.19,53.00,100,38.69,1.50,37.19,51.59,,,,,,,,,,
C-01-0-2_501-9004-03-0-0-E-STD-WE,4464069804090,Supplier/Decorator,PCNA - Leeds,Alternative Apparel,Art Unlimited,,Charcoal,Alternative Premium Cotton Weekender,Premium Cotton Weekender Tote | Chase,9004-03,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-01-0-2_501-9004-03-0-0-E-STD-WE.jpg?v=1603906822,,,7-10 Business Days,7 Business Days ,10 Business Days ,,,AU,,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/Chase_Premium_Weekender_Tote_C210011_White.jpg?v=1611008508,Chase Octagon,White,See Proof,See Proof,Embroidery,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,Supplier Decorated,6,100,6,38.69,1.50,37.19,55.27,20,38.69,1.50,37.19,53.00,100,38.69,1.50,37.19,51.59,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
